Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
49,WhiteOak,0.5622256,1,0.5622256,9,False
49,TurkeyOak,0.4627212,1,0.4627212,9,False
49,SweetGum,0.4627212,1,0.4627212,9,False
49,RedMaple,0.6908265,1,0.6908265,9,False
49,TulipTree,0.4627212,1,0.4627212,9,False
50,LobPine,0.454042,1,0.454042,9,False
50,LongleafPine,0.454042,1,0.454042,9,False
50,ShortPine,0.1141965,1,0.1141965,9,False
50,SlashPine,0.454042,1,0.454042,9,False
50,WhiteOak,0.5536067,1,0.5536067,9,False
50,TurkeyOak,0.454042,1,0.454042,9,False
50,SweetGum,0.454042,1,0.454042,9,False
50,RedMaple,0.6836236,1,0.6836236,9,False
50,TulipTree,0.454042,1,0.454042,9,False
51,LobPine,0.4451203,1,0.4451203,9,False
51,LongleafPine,0.4451203,1,0.4451203,9,False
51,ShortPine,0.1081532,1,0.1081532,9,False
51,SlashPine,0.4451203,1,0.4451203,9,False
51,WhiteOak,0.544685,1,0.544685,9,False
51,TurkeyOak,0.4451203,1,0.4451203,9,False
51,SweetGum,0.4451203,1,0.4451203,9,False
51,RedMaple,0.6761118,1,0.6761118,9,False
51,TulipTree,0.4451203,1,0.4451203,9,False
52,LobPine,0.4359869,1,0.4359869,9,False
52,LongleafPine,0.4359869,1,0.4359869,9,False
52,ShortPine,0.1021799,1,0.1021799,9,False
52,SlashPine,0.4359869,1,0.4359869,9,False
52,WhiteOak,0.5354857,1,0.5354857,9,False
52,TurkeyOak,0.4359869,1,0.4359869,9,False
52,SweetGum,0.4359869,1,0.4359869,9,False
52,RedMaple,0.6683059,1,0.6683059,9,False
52,TulipTree,0.4359869,1,0.4359869,9,False
53,LobPine,0.4266584,1,0.4266583,9,False
53,LongleafPine,0.4266584,1,0.4266583,9,False
53,ShortPine,0.09629851,1,0.0962985,9,False
53,SlashPine,0.4266584,1,0.4266583,9,False
53,WhiteOak,0.5260205,1,0.5260205,9,False
53,TurkeyOak,0.4266584,1,0.4266583,9,False
53,SweetGum,0.4266584,1,0.4266583,9,False
53,RedMaple,0.6602091,1,0.6602091,9,False
53,TulipTree,0.4266584,1,0.4266583,9,False
54,LobPine,0.4171712,1,0.4171711,9,False
54,LongleafPine,0.4171712,1,0.4171711,9,False
54,ShortPine,0.09054108,1,0.09054108,9,False
54,SlashPine,0.4171712,1,0.4171711,9,False
54,WhiteOak,0.5163214,1,0.5163214,9,False
54,TurkeyOak,0.4171712,1,0.4171711,9,False
54,SweetGum,0.4171712,1,0.4171711,9,False
54,RedMaple,0.6518427,1,0.6518427,9,False
54,TulipTree,0.4171712,1,0.4171711,9,False
55,LobPine,0.4075465,1,0.4075465,9,False
55,LongleafPine,0.4075465,1,0.4075465,9,False
55,ShortPine,0.08492731,1,0.08492731,9,False
55,SlashPine,0.4075465,1,0.4075465,9,False
55,WhiteOak,0.5064059,1,0.5064059,9,False
55,TurkeyOak,0.4075465,1,0.4075465,9,False
55,SweetGum,0.4075465,1,0.4075465,9,False
55,RedMaple,0.6432151,1,0.6432151,9,False
55,TulipTree,0.4075465,1,0.4075465,9,False
56,LobPine,0.397827,1,0.3978271,9,False
56,LongleafPine,0.397827,1,0.3978271,9,False
56,ShortPine,0.07948652,1,0.07948652,9,False
56,SlashPine,0.397827,1,0.3978271,9,False
56,WhiteOak,0.496314,1,0.496314,9,False
56,TurkeyOak,0.397827,1,0.3978271,9,False
56,SweetGum,0.397827,1,0.3978271,9,False
56,RedMaple,0.6343558,1,0.6343558,9,False
56,TulipTree,0.397827,1,0.3978271,9,False
57,LobPine,0.3880366,1,0.3880366,9,False
57,LongleafPine,0.3880366,1,0.3880366,9,False
57,ShortPine,0.07423386,1,0.07423386,9,False
57,SlashPine,0.3880366,1,0.3880366,9,False
57,WhiteOak,0.4860676,1,0.4860676,9,False
57,TurkeyOak,0.3880366,1,0.3880366,9,False
57,SweetGum,0.3880366,1,0.3880366,9,False
57,RedMaple,0.6252782,1,0.6252782,9,False
57,TulipTree,0.3880366,1,0.3880366,9,False
58,LobPine,0.3782224,1,0.3782224,9,False
58,LongleafPine,0.3782224,1,0.3782224,9,False
58,ShortPine,0.06919398,1,0.06919397,9,False
58,SlashPine,0.3782224,1,0.3782224,9,False
58,WhiteOak,0.4757139,1,0.4757139,9,False
58,TurkeyOak,0.3782224,1,0.3782224,9,False
58,SweetGum,0.3782224,1,0.3782224,9,False
58,RedMaple,0.6160194,1,0.6160194,9,False
58,TulipTree,0.3782224,1,0.3782224,9,False
59,LobPine,0.3684024,1,0.3684024,9,False
59,LongleafPine,0.3684024,1,0.3684024,9,False
59,ShortPine,0.06437288,1,0.06437289,9,False
59,SlashPine,0.3684024,1,0.3684024,9,False
59,WhiteOak,0.4652704,1,0.4652703,9,False
59,TurkeyOak,0.3684024,1,0.3684024,9,False
