#ppt,,,,,,,,,,,,,,,,,,,,,,,,
,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d)
2015-02-20T00:00:00Z,289.05884,289.05884,289.05884,289.05884,289.05884,289.05884,289.05884,289.05884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21T00:00:00Z,283.8941,283.8941,283.8941,283.8941,283.8941,283.8941,283.8941,283.8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22T00:00:00Z,291.89703,291.89703,291.89703,291.89703,291.89703,291.89703,291.89703,291.89703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23T00:00:00Z,294.47864,294.47864,294.47864,294.47864,294.47864,294.47864,294.47864,294.47864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24T00:00:00Z,298.84583,298.84583,298.84583,298.84583,298.84583,298.84583,298.84583,298.84583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25T00:00:00Z,300.98276,300.98276,300.98276,300.98276,300.98276,300.98276,300.98276,300.98276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26T00:00:00Z,300.26883,300.26883,300.26883,300.26883,300.26883,300.26883,300.26883,300.26883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27T00:00:00Z,298.20734,298.20734,298.20734,298.20734,298.20734,298.20734,298.20734,298.20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28T00:00:00Z,295.01303,295.01303,295.01303,295.01303,295.01303,295.01303,295.01303,295.01303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01T00:00:00Z,291.9821,291.9821,291.9821,291.9821,291.9821,291.9821,291.9821,291.9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02T00:00:00Z,287.98703,287.98703,287.98703,287.98703,287.98703,287.98703,287.98703,287.98703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03T00:00:00Z,286.30887,286.30887,286.30887,286.30887,286.30887,286.30887,286.30887,286.30887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04T00:00:00Z,291.90158,291.90158,291.90158,291.90158,291.90158,291.90158,291.90158,291.90158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05T00:00:00Z,292.0114,292.0114,292.0114,292.0114,292.0114,292.0114,292.0114,292.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T00:00:00Z,298.6132,298.6132,298.6132,298.6132,298.6132,298.6132,298.6132,298.6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07T00:00:00Z,299.40286,299.40286,299.40286,299.40286,299.40286,299.40286,299.40286,299.40286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08T00:00:00Z,294.96658,294.96658,294.96658,294.96658,294.96658,294.96658,294.96658,294.96658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09T00:00:00Z,294.78595,294.78595,294.78595,294.78595,294.78595,294.78595,294.78595,294.78595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10T00:00:00Z,299.44623,299.44623,299.44623,299.44623,299.44623,299.44623,299.44623,299.44623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11T00:00:00Z,300.0821,300.0821,300.0821,300.0821,300.0821,300.0821,300.0821,300.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12T00:00:00Z,299.52747,299.52747,299.52747,299.52747,299.52747,299.52747,299.52747,299.52747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13T00:00:00Z,295.42435,295.42435,295.42435,295.42435,295.42435,295.42435,295.42435,295.42435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14T00:00:00Z,293.10907,293.10907,293.10907,293.10907,293.10907,293.10907,293.10907,293.10907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15T00:00:00Z,299.56952,299.56952,299.56952,299.56952,299.56952,299.56952,299.56952,299.56952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16T00:00:00Z,295.15915,295.15915,295.15915,295.15915,295.15915,295.15915,295.15915,295.15915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17T00:00:00Z,284.73157,284.73157,284.73157,284.73157,284.73157,284.73157,284.73157,284.73157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18T00:00:00Z,285.26462,285.26462,285.26462,285.26462,285.26462,285.26462,285.26462,285.26462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19T00:00:00Z,292.44858,292.44858,292.44858,292.44858,292.44858,292.44858,292.44858,292.44858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20T00:00:00Z,299.0378,299.0378,299.0378,299.0378,299.0378,299.0378,299.0378,299.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21T00:00:00Z,296.2923,296.2923,296.2923,296.2923,296.2923,296.2923,296.2923,296.2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22T00:00:00Z,290.9892,290.9892,290.9892,290.9892,290.9892,290.9892,290.9892,290.9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23T00:00:00Z,296.87723,296.87723,296.87723,296.87723,296.87723,296.87723,296.87723,296.87723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24T00:00:00Z,295.29117,295.29117,295.29117,295.29117,295.29117,295.29117,295.29117,295.29117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25T00:00:00Z,289.23077,289.23077,289.23077,289.23077,289.23077,289.23077,289.23077,289.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26T00:00:00Z,287.86658,287.86658,287.86658,287.86658,287.86658,287.86658,287.86658,287.86658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27T00:00:00Z,292.6432,292.6432,292.6432,292.6432,292.6432,292.6432,292.6432,292.6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28T00:00:00Z,295.158,295.158,295.158,295.158,295.158,295.158,295.158,295.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29T00:00:00Z,294.36444,294.36444,294.36444,294.36444,294.36444,294.36444,294.36444,294.36444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30T00:00:00Z,296.9721,296.9721,296.9721,296.9721,296.9721,296.9721,296.9721,296.9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31T00:00:00Z,292.13223,292.13223,292.13223,292.13223,292.13223,292.13223,292.13223,292.13223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01T00:00:00Z,286.58252,286.58252,286.58252,286.58252,286.58252,286.58252,286.58252,286.58252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02T00:00:00Z,289.30682,289.30682,289.30682,289.30682,289.30682,289.30682,289.30682,289.30682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03T00:00:00Z,293.93494,293.93494,293.93494,293.93494,293.93494,293.93494,293.93494,293.93494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04T00:00:00Z,286.82297,286.82297,286.82297,286.82297,286.82297,286.82297,286.82297,286.82297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05T00:00:00Z,297.48584,297.48584,297.48584,297.48584,297.48584,297.48584,297.48584,297.48584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06T00:00:00Z,293.15314,293.15314,293.15314,293.15314,293.15314,293.15314,293.15314,293.15314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07T00:00:00Z,287.77472,287.77472,287.77472,287.77472,287.77472,287.77472,287.77472,287.77472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08T00:00:00Z,286.4149,286.4149,286.4149,286.4149,286.4149,286.4149,286.4149,286.4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09T00:00:00Z,289.2319,289.2319,289.2319,289.2319,289.2319,289.2319,289.2319,289.2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10T00:00:00Z,295.02905,295.02905,295.02905,295.02905,295.02905,295.02905,295.02905,295.02905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11T00:00:00Z,297.50296,297.50296,297.50296,297.50296,297.50296,297.50296,297.50296,297.50296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12T00:00:00Z,292.60815,292.60815,292.60815,292.60815,292.60815,292.60815,292.60815,292.60815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13T00:00:00Z,287.209,287.209,287.209,287.209,287.209,287.209,287.209,287.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14T00:00:00Z,298.87946,298.87946,298.87946,298.87946,298.87946,298.87946,298.87946,298.87946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15T00:00:00Z,298.82373,298.82373,298.82373,298.82373,298.82373,298.82373,298.82373,298.82373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16T00:00:00Z,293.7814,293.7814,293.7814,293.7814,293.7814,293.7814,293.7814,293.7814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17T00:00:00Z,299.72888,299.72888,299.72888,299.72888,299.72888,299.72888,299.72888,299.72888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18T00:00:00Z,293.15762,293.15762,293.15762,293.15762,293.15762,293.15762,293.15762,293.15762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19T00:00:00Z,287.4893,287.4893,287.4893,287.4893,287.4893,287.4893,287.4893,287.4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20T00:00:00Z,292.7549,292.7549,292.7549,292.7549,292.7549,292.7549,292.7549,292.7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21T00:00:00Z,296.2035,296.2035,296.2035,296.2035,296.2035,296.2035,296.2035,296.2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22T00:00:00Z,303.69202,303.69202,303.69202,303.69202,303.69202,303.69202,303.69202,303.69202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23T00:00:00Z,304.17953,304.17953,304.17953,304.17953,304.17953,304.17953,304.17953,304.17953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24T00:00:00Z,297.66113,297.66113,297.66113,297.66113,297.66113,297.66113,297.66113,297.66113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25T00:00:00Z,300.14395,300.14395,300.14395,300.14395,300.14395,300.14395,300.14395,300.14395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,303.02414,303.02414,303.02414,303.02414,303.02414,303.02414,303.02414,303.02414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27T00:00:00Z,296.13004,296.13004,296.13004,296.13004,296.13004,296.13004,296.13004,296.13004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28T00:00:00Z,303.06598,303.06598,303.06598,303.06598,303.06598,303.06598,303.06598,303.06598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,306.15176,306.15176,306.15176,306.15176,306.15176,306.15176,306.15176,306.15176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30T00:00:00Z,302.31644,302.31644,302.31644,302.31644,302.31644,302.31644,302.31644,302.31644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01T00:00:00Z,304.74728,304.74728,304.74728,304.74728,304.74728,304.74728,304.74728,304.74728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,304.13583,304.13583,304.13583,304.13583,304.13583,304.13583,304.13583,304.13583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03T00:00:00Z,301.27142,301.27142,301.27142,301.27142,301.27142,301.27142,301.27142,301.27142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04T00:00:00Z,296.20312,296.20312,296.20312,296.20312,296.20312,296.20312,296.20312,296.20312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,294.48737,294.48737,294.48737,294.48737,294.48737,294.48737,294.48737,294.48737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06T00:00:00Z,301.63843,301.63843,301.63843,301.63843,301.63843,301.63843,301.63843,301.63843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07T00:00:00Z,301.98572,301.98572,301.98572,301.98572,301.98572,301.98572,301.98572,301.98572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08T00:00:00Z,302.29437,302.29437,302.29437,302.29437,302.29437,302.29437,302.29437,302.29437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09T00:00:00Z,303.43723,303.43723,303.43723,303.43723,303.43723,303.43723,303.43723,303.43723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10T00:00:00Z,301.45697,301.45697,301.45697,301.45697,301.45697,301.45697,301.45697,301.45697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11T00:00:00Z,299.02606,299.02606,299.02606,299.02606,299.02606,299.02606,299.02606,299.02606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12T00:00:00Z,296.3457,296.3457,296.3457,296.3457,296.3457,296.3457,296.3457,296.3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13T00:00:00Z,296.48843,296.48843,296.48843,296.48843,296.48843,296.48843,296.48843,296.48843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14T00:00:00Z,295.65118,295.65118,295.65118,295.65118,295.65118,295.65118,295.65118,295.65118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15T00:00:00Z,298.71265,298.71265,298.71265,298.71265,298.71265,298.71265,298.71265,298.71265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16T00:00:00Z,295.41168,295.41168,295.41168,295.41168,295.41168,295.41168,295.41168,295.41168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,296.87665,296.87665,296.87665,296.87665,296.87665,296.87665,296.87665,296.87665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-18T00:00:00Z,299.39908,299.39908,299.39908,299.39908,299.39908,299.39908,299.39908,299.39908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-19T00:00:00Z,300.73984,300.73984,300.73984,300.73984,300.73984,300.73984,300.73984,300.73984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,300.983,300.983,300.983,300.983,300.983,300.983,300.983,300.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21T00:00:00Z,306.4805,306.4805,306.4805,306.4805,306.4805,306.4805,306.4805,306.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22T00:00:00Z,307.7673,307.7673,307.7673,307.7673,307.7673,307.7673,307.7673,307.7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,308.1846,308.1846,308.1846,308.1846,308.1846,308.1846,308.1846,308.1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24T00:00:00Z,307.7606,307.7606,307.7606,307.7606,307.7606,307.7606,307.7606,307.7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25T00:00:00Z,306.04126,306.04126,306.04126,306.04126,306.04126,306.04126,306.04126,306.04126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,304.20166,304.20166,304.20166,304.20166,304.20166,304.20166,304.20166,304.20166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27T00:00:00Z,294.32486,294.32486,294.32486,294.32486,294.32486,294.32486,294.32486,294.32486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28T00:00:00Z,300.55518,300.55518,300.55518,300.55518,300.55518,300.55518,300.55518,300.55518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,305.4369,305.4369,305.4369,305.4369,305.4369,305.4369,305.4369,305.4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30T00:00:00Z,304.68912,304.68912,304.68912,304.68912,304.68912,304.68912,304.68912,304.68912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31T00:00:00Z,302.38147,302.38147,302.38147,302.38147,302.38147,302.38147,302.38147,302.38147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,303.9898,303.9898,303.9898,303.9898,303.9898,303.9898,303.9898,303.9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02T00:00:00Z,305.30328,305.30328,305.30328,305.30328,305.30328,305.30328,305.30328,305.30328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03T00:00:00Z,304.25198,304.25198,304.25198,304.25198,304.25198,304.25198,304.25198,304.25198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-04T00:00:00Z,304.6199,304.6199,304.6199,304.6199,304.6199,304.6199,304.6199,304.6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05T00:00:00Z,300.9872,300.9872,300.9872,300.9872,300.9872,300.9872,300.9872,300.9872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-06T00:00:00Z,298.98257,298.98257,298.98257,298.98257,298.98257,298.98257,298.98257,298.98257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07T00:00:00Z,303.2523,303.2523,303.2523,303.2523,303.2523,303.2523,303.2523,303.2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08T00:00:00Z,303.88055,303.88055,303.88055,303.88055,303.88055,303.88055,303.88055,303.88055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09T00:00:00Z,306.18283,306.18283,306.18283,306.18283,306.18283,306.18283,306.18283,306.18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-10T00:00:00Z,306.5682,306.5682,306.5682,306.5682,306.5682,306.5682,306.5682,306.5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11T00:00:00Z,307.03,307.03,307.03,307.03,307.03,307.03,307.03,307.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12T00:00:00Z,304.76968,304.76968,304.76968,304.76968,304.76968,304.76968,304.76968,304.76968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13T00:00:00Z,306.10666,306.10666,306.10666,306.10666,306.10666,306.10666,306.10666,306.10666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14T00:00:00Z,304.63916,304.63916,304.63916,304.63916,304.63916,304.63916,304.63916,304.63916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15T00:00:00Z,304.858,304.858,304.858,304.858,304.858,304.858,304.858,304.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16T00:00:00Z,302.90558,302.90558,302.90558,302.90558,302.90558,302.90558,302.90558,302.90558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17T00:00:00Z,303.19974,303.19974,303.19974,303.19974,303.19974,303.19974,303.19974,303.19974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18T00:00:00Z,304.81244,304.81244,304.81244,304.81244,304.81244,304.81244,304.81244,304.81244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19T00:00:00Z,305.76883,305.76883,305.76883,305.76883,305.76883,305.76883,305.76883,305.76883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-20T00:00:00Z,304.28586,304.28586,304.28586,304.28586,304.28586,304.28586,304.28586,304.28586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21T00:00:00Z,304.11877,304.11877,304.11877,304.11877,304.11877,304.11877,304.11877,304.11877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22T00:00:00Z,304.12692,304.12692,304.12692,304.12692,304.12692,304.12692,304.12692,304.12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23T00:00:00Z,307.80234,307.80234,307.80234,307.80234,307.80234,307.80234,307.80234,307.80234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24T00:00:00Z,308.73337,308.73337,308.73337,308.73337,308.73337,308.73337,308.73337,308.73337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25T00:00:00Z,308.4565,308.4565,308.4565,308.4565,308.4565,308.4565,308.4565,308.4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26T00:00:00Z,308.76486,308.76486,308.76486,308.76486,308.76486,308.76486,308.76486,308.76486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27T00:00:00Z,307.8109,307.8109,307.8109,307.8109,307.8109,307.8109,307.8109,307.8109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28T00:00:00Z,307.11298,307.11298,307.11298,307.11298,307.11298,307.11298,307.11298,307.11298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29T00:00:00Z,306.83292,306.83292,306.83292,306.83292,306.83292,306.83292,306.83292,306.83292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30T00:00:00Z,305.26105,305.26105,305.26105,305.26105,305.26105,305.26105,305.26105,305.26105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,304.93362,304.93362,304.93362,304.93362,304.93362,304.93362,304.93362,304.93362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02T00:00:00Z,305.92514,305.92514,305.92514,305.92514,305.92514,305.92514,305.92514,305.92514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03T00:00:00Z,303.9001,303.9001,303.9001,303.9001,303.9001,303.9001,303.9001,303.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04T00:00:00Z,303.28564,303.28564,303.28564,303.28564,303.28564,303.28564,303.28564,303.28564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05T00:00:00Z,306.2243,306.2243,306.2243,306.2243,306.2243,306.2243,306.2243,306.2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06T00:00:00Z,307.3916,307.3916,307.3916,307.3916,307.3916,307.3916,307.3916,307.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07T00:00:00Z,309.44833,309.44833,309.44833,309.44833,309.44833,309.44833,309.44833,309.44833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08T00:00:00Z,310.18143,310.18143,310.18143,310.18143,310.18143,310.18143,310.18143,310.18143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09T00:00:00Z,309.95932,309.95932,309.95932,309.95932,309.95932,309.95932,309.95932,309.95932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10T00:00:00Z,310.00482,310.00482,310.00482,310.00482,310.00482,310.00482,310.00482,310.00482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11T00:00:00Z,307.70114,307.70114,307.70114,307.70114,307.70114,307.70114,307.70114,307.70114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12T00:00:00Z,304.84143,304.84143,304.84143,304.84143,304.84143,304.84143,304.84143,304.84143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13T00:00:00Z,305.12103,305.12103,305.12103,305.12103,305.12103,305.12103,305.12103,305.12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14T00:00:00Z,305.09283,305.09283,305.09283,305.09283,305.09283,305.09283,305.09283,305.09283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15T00:00:00Z,304.96024,304.96024,304.96024,304.96024,304.96024,304.96024,304.96024,304.96024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16T00:00:00Z,306.40433,306.40433,306.40433,306.40433,306.40433,306.40433,306.40433,306.40433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17T00:00:00Z,303.79147,303.79147,303.79147,303.79147,303.79147,303.79147,303.79147,303.79147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18T00:00:00Z,305.31717,305.31717,305.31717,305.31717,305.31717,305.31717,305.31717,305.31717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19T00:00:00Z,304.55118,304.55118,304.55118,304.55118,304.55118,304.55118,304.55118,304.55118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20T00:00:00Z,308.8406,308.8406,308.8406,308.8406,308.8406,308.8406,308.8406,308.8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21T00:00:00Z,304.8533,304.8533,304.8533,304.8533,304.8533,304.8533,304.8533,304.8533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22T00:00:00Z,304.9384,304.9384,304.9384,304.9384,304.9384,304.9384,304.9384,304.9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23T00:00:00Z,307.22238,307.22238,307.22238,307.22238,307.22238,307.22238,307.22238,307.22238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24T00:00:00Z,308.33456,308.33456,308.33456,308.33456,308.33456,308.33456,308.33456,308.33456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25T00:00:00Z,307.73706,307.73706,307.73706,307.73706,307.73706,307.73706,307.73706,307.73706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
